IKResults
version=1
nRows=231
nColumns=18
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	TH_x	TH_y	TH_z	TH_x_trans	TH_y_trans	TH_z_trans	SC_y	SC_z	SC_x	AC_y	AC_z	AC_x	GH_y	GH_z	GH_yy	EL_x	PS_y
      7.77000000	      1.50385461	   -175.30062383	      3.01343045	      0.08941553	      1.16977736	     -0.21286955	    -31.47468497	     -1.19065614	      5.88149688	     66.77024641	     21.14869642	      3.05662619	     47.80093503	     48.93062311	    -52.99270570	     22.81420374	     81.09844069
      7.78000000	      1.54381147	   -175.37463578	      3.10261731	      0.08934414	      1.16948551	     -0.21269093	    -31.50031079	     -1.12948758	      5.92347833	     66.80159656	     21.21978079	      3.03382689	     47.82982558	     49.02446182	    -52.97105581	     22.94653185	     81.11867803
      7.79000000	      1.50959443	   -175.38427719	      3.11053412	      0.08921735	      1.16954727	     -0.21283027	    -31.50867555	     -1.14027197	      5.95925500	     66.79437140	     21.25002508	      3.05194902	     47.81801788	     49.05911885	    -52.97460701	     22.96226735	     81.11912687
      7.80000000	      1.58887773	   -175.50712091	      3.06768624	      0.08892126	      1.16950969	     -0.21249576	    -31.54953326	     -1.16711271	      5.99132409	     66.83075127	     21.33391697	      3.00639777	     47.86280978	     49.20216928	    -52.94591600	     23.21958767	     81.16069311
      7.81000000	      1.55959811	   -175.50945392	      3.08030172	      0.08882588	      1.16953757	     -0.21263203	    -31.55077634	     -1.17118978	      6.02207006	     66.82597560	     21.36141008	      3.01919806	     47.85293136	     49.22890906	    -52.94846964	     23.22953837	     81.16168188
      7.82000000	      1.53465895	   -175.51414020	      3.09271644	      0.08874415	      1.16951940	     -0.21274901	    -31.55224712	     -1.17376245	      6.05059196	     66.82324597	     21.38833462	      3.02935457	     47.84525435	     49.25609188	    -52.94982542	     23.24461932	     81.16350502
      7.83000000	      1.59400608	   -175.59598880	      3.10722971	      0.08865896	      1.16935711	     -0.21253936	    -31.54536323	     -1.14838057	      6.07637567	     66.85538720	     21.48285437	      2.94266725	     47.87363484	     49.35352142	    -52.92363798	     23.46494830	     81.21082488
      7.84000000	      1.56946854	   -175.59725528	      3.10608677	      0.08858097	      1.16935396	     -0.21267281	    -31.54521546	     -1.16141566	      6.09785270	     66.85280795	     21.50123341	      2.95507017	     47.86727881	     49.37541779	    -52.92694066	     23.47625977	     81.21233324
      7.85000000	      1.56417262	   -175.63838875	      3.03592693	      0.08836452	      1.16953888	     -0.21263400	    -31.54105596	     -1.22845333	      6.10132158	     66.85412255	     21.53173740	      2.93085751	     47.87212164	     49.42573410	    -52.93350842	     23.59472787	     81.24083389
      7.86000000	      1.54933130	   -175.63665449	      3.04697343	      0.08831195	      1.16947797	     -0.21272667	    -31.53588347	     -1.22836432	      6.11838061	     66.85786238	     21.54847479	      2.93822044	     47.87141940	     49.44345836	    -52.93381538	     23.60719104	     81.24302202
      7.87000000	      1.53820154	   -175.63709579	      3.05371533	      0.08825661	      1.16942466	     -0.21279401	    -31.53186690	     -1.22987439	      6.13157266	     66.86209896	     21.56193812	      2.94404055	     47.87242199	     49.45912532	    -52.93378509	     23.62253893	     81.24541384
      7.88000000	      1.52967190	   -175.63919989	      3.05619902	      0.08820152	      1.16935401	     -0.21285073	    -31.52769946	     -1.23368798	      6.14224134	     66.86807114	     21.57355594	      2.94924421	     47.87610722	     49.47454427	    -52.93325003	     23.64361740	     81.24843531
      7.89000000	      1.57981790	   -175.76181405	      2.99635605	      0.08786391	      1.16937449	     -0.21253647	    -31.53317634	     -1.27557759	      6.13296668	     66.89566075	     21.62011758	      2.88824067	     47.93178335	     49.53841760	    -52.92246831	     23.94455513	     81.29932376
      7.90000000	      1.57353261	   -175.75329529	      2.99888963	      0.08793465	      1.16933493	     -0.21263328	    -31.52155127	     -1.27770146	      6.14153979	     66.89947715	     21.62949511	      2.89190150	     47.93386075	     49.54476657	    -52.92331251	     23.95275953	     81.30195622
      7.91000000	      1.57219151	   -175.75065813	      2.99815305	      0.08792503	      1.16926648	     -0.21260151	    -31.51838459	     -1.27911111	      6.14287468	     66.90106508	     21.63083781	      2.89318310	     47.93519879	     49.54592862	    -52.92329153	     23.95501305	     81.30247131
      7.92000000	      1.56810527	   -175.74194145	      2.99162500	      0.08786356	      1.16920500	     -0.21267948	    -31.50581543	     -1.28705679	      6.14759827	     66.90715888	     21.63587389	      2.89828028	     47.94192513	     49.55001905	    -52.92317749	     23.96881411	     81.30520954
      7.93000000	      1.56842830	   -175.74062115	      2.98919039	      0.08787726	      1.16912307	     -0.21267975	    -31.50376750	     -1.28883428	      6.14703733	     66.90825830	     21.63554115	      2.89850078	     47.94358598	     49.54943169	    -52.92299360	     23.97106192	     81.30568273
      7.94000000	      1.56673099	   -175.76579226	      2.87994978	      0.08771982	      1.16935797	     -0.21268436	    -31.47165062	     -1.37260069	      6.15642345	     66.87164506	     21.66068695	      2.88138873	     47.96930693	     49.51598200	    -52.92554066	     24.11389542	     81.33461426
      7.95000000	      1.57361411	   -175.75727017	      2.88326408	      0.08767192	      1.16926291	     -0.21266505	    -31.45670672	     -1.36811213	      6.15453754	     66.87858633	     21.66215973	      2.87868203	     47.98033032	     49.51040008	    -52.92241869	     24.12679968	     81.33840284
      7.96000000	      1.60039609	   -175.82125763	      2.85272361	      0.08780418	      1.16927186	     -0.21266721	    -31.32750152	     -1.38611010	      6.21730524	     66.75348018	     21.78471054	      2.78964095	     48.06379215	     49.36460899	    -52.90080417	     24.47296252	     81.43821693
      7.97000000	      1.60202801	   -175.81953179	      2.85035826	      0.08782027	      1.16915879	     -0.21265463	    -31.32541413	     -1.38741315	      6.21482598	     66.75477425	     21.78234742	      2.78972484	     48.06575839	     49.36279369	    -52.90078526	     24.47311883	     81.43866593
      7.98000000	      1.60959529	   -175.81092528	      2.83843557	      0.08775852	      1.16913592	     -0.21261826	    -31.31456005	     -1.39452006	      6.20471763	     66.75870843	     21.77211098	      2.79176589	     48.07496267	     49.35419263	    -52.90083510	     24.47535566	     81.44146821
      7.99000000	      1.59759296	   -175.80973970	      2.77714650	      0.08773879	      1.16927580	     -0.21264679	    -31.28641510	     -1.44974245	      6.20546957	     66.70970017	     21.76315125	      2.81363596	     48.08618352	     49.31725551	    -52.91021290	     24.49897117	     81.46614215
      8.00000000	      1.59989458	   -175.80850442	      2.77606258	      0.08770779	      1.16915125	     -0.21260943	    -31.28459200	     -1.44945182	      6.20329951	     66.70992547	     21.76155563	      2.81234014	     48.08781189	     49.31437905	    -52.90966712	     24.49907188	     81.46675403
